BIKE_ID,RENT_DT,RENT_ID,RENT_NM,RENT_HOLD,RTN_DT,RTN_ID,RTN_NM,RTN_HOLD,USE_MIN,USE_DST,USR_CLS_CD,SEX_CD,BIRTH_YEAR,RENT_STATION_ID,RETURN_STATION_ID,BIKE_SE_CD,START_INDEX,END_INDEX,RNUM
SPB-70965,2026-03-30 01:14:50,05333,노원역9번-10번 출구 앞,0,2026-03-30 01:43:54,03707,드래곤타워 앞,0,29,4202.53,USR_001,M,2003,ST-3288,ST-2459,일반자전거,0,0,516
SPB-62393,2026-03-30 01:25:25,03514,왕십리교회옆,0,2026-03-30 01:44:10,00361,동묘앞역 1번출구 뒤,0,18,1510.00,USR_001,M,1999,ST-1198,ST-175,일반자전거,0,0,517
SPB-59553,2026-03-30 01:11:55,02102,봉림교 교통섬,0,2026-03-30 01:44:21,02106,세이브마트,0,32,3316.74,USR_001,F,2006,ST-702,ST-705,일반자전거,0,0,518
SPB-52347,2026-03-30 01:35:39,04515,동문굿모닝탑,0,2026-03-30 01:44:25,01988,고척LIGA아파트 앞,0,8,1449.57,USR_001,M,2006,ST-2765,ST-1523,일반자전거,0,0,519
SPB-55573,2026-03-30 01:33:28,04874,탄천1교 하부보도,0,2026-03-30 01:44:26,01235,잠실트리지움310동 옆,0,11,874.37,USR_001,F,1984,ST-2916,ST-553,일반자전거,0,0,520
SPB-36778,2026-03-30 01:34:50,01199,우장산역 3번출구,0,2026-03-30 01:44:28,01153,"발산역 1번, 9번 인근 대여소",0,9,1240.75,USR_001,M,1997,ST-1694,ST-1065,일반자전거,0,0,521
SPB-71836,2026-03-30 01:39:07,06171,월드빌딩 앞,0,2026-03-30 01:44:29,03792,화곡본동시장 입구,0,5,704.56,USR_001,F,2005,ST-3276,ST-2551,일반자전거,0,0,522
SPB-54109,2026-03-30 01:25:52,02658,가락몰 업무동,0,2026-03-30 01:44:50,02620,송파나루역 4번 출구옆,0,18,2309.60,USR_001,M,1970,ST-2409,ST-1730,일반자전거,0,0,523
SPB-73691,2026-03-30 01:41:26,00549,아차산역 3번출구,0,2026-03-30 01:44:52,00573,구의문주차장 앞,0,3,864.78,USR_001,,1968,ST-259,ST-384,일반자전거,0,0,524
SPB-47377,2026-03-30 01:36:06,01401,극동늘푸른아파트,0,2026-03-30 01:44:53,01601,석계역 문화광장 내 자전거 보관소,0,8,1033.37,USR_001,M,2007,ST-558,ST-600,일반자전거,0,0,525
SPB-72401,2026-03-30 01:32:09,01210,롯데월드타워(잠실역2번출구 쪽),0,2026-03-30 01:44:57,01269,리센츠아파트,0,12,847.54,USR_001,,2000,ST-891,ST-1088,일반자전거,0,0,526
SPB-66598,2026-03-30 01:22:53,04633,센트럴파크타워 앞,0,2026-03-30 01:45:07,00185,마포 신수공원 앞,0,22,4757.24,USR_001,M,2001,ST-2924,ST-343,일반자전거,0,0,527
SPB-40728,2026-03-30 01:27:10,04619,한강트럼프월드3차 앞,0,2026-03-30 01:45:12,00838,숙대입구역 4번출구,0,18,2901.44,USR_001,,1998,ST-2450,ST-1376,일반자전거,0,0,528
SPB-49058,2026-03-30 01:04:06,00498,연남동주민센터 앞,0,2026-03-30 01:45:18,03119,연희 브라운스톤 아파트 앞,0,41,3329.13,USR_001,M,1971,ST-2157,ST-2204,일반자전거,0,0,529
SPB-73816,2026-03-30 01:27:37,04619,한강트럼프월드3차 앞,0,2026-03-30 01:45:20,00838,숙대입구역 4번출구,0,17,2684.19,USR_001,M,2000,ST-2450,ST-1376,일반자전거,0,0,530
SPB-31846,2026-03-30 01:42:41,00866,브라운스톤 남산아파트,0,2026-03-30 01:45:28,00820,청파동입구 교차로,0,2,352.63,USR_001,M,1964,ST-2190,ST-439,일반자전거,0,0,531
SPB-70780,2026-03-30 01:40:12,03575,자양사거리(서원빌딩),0,2026-03-30 01:45:28,03501,K&S빌딩 앞,0,5,452.47,USR_001,M,1956,ST-2314,ST-984,일반자전거,0,0,532
SPB-47411,2026-03-30 01:39:23,00540,군자역 7번출구 베스트샵 앞,0,2026-03-30 01:45:31,03581,광진광장,0,6,1058.93,USR_001,,1995,ST-253,ST-2320,일반자전거,0,0,533
SPB-74282,2026-03-30 01:33:04,00227,양평1나들목 보행통로 입구,0,2026-03-30 01:45:35,05078,왈도강서캠퍼스 앞,0,12,2895.86,USR_001,F,1980,ST-277,ST-3068,일반자전거,0,0,534
SPB-51316,2026-03-30 01:35:47,01132,등촌역 7번출구,0,2026-03-30 01:45:46,01172,가양3동 주민센터,0,9,1160.69,USR_001,,1999,ST-528,ST-1509,일반자전거,0,0,535
SPB-74157,2026-03-30 01:32:05,01008,암사역 3번출구(국민은행앞),0,2026-03-30 01:45:48,01076,천동초교입구사거리 버스정류장(십자성마을 방면),0,13,2217.02,USR_001,M,1988,ST-492,ST-1837,일반자전거,0,0,536
SPB-63573,2026-03-30 01:13:57,00358,성균관대입구 사거리 A,0,2026-03-30 01:45:49,00579,마장역 4번출구,0,31,5302.66,USR_001,M,1999,ST-173,ST-372,일반자전거,0,0,537
SPB-69827,2026-03-30 01:15:32,02515,서초초등학교 후문,0,2026-03-30 01:45:57,02033,사당동 아르테스 웨딩앞,0,30,6024.09,USR_001,M,1993,ST-1900,ST-729,일반자전거,0,0,538
SPB-66054,2026-03-30 01:31:07,00513,뚝섬역 5번 출구 정류소 옆,0,2026-03-30 01:46:01,00516,광진메디칼 앞,0,14,844.90,USR_001,M,1996,ST-111,ST-114,일반자전거,0,0,539
SPB-71584,2026-03-30 01:35:31,04852,서울복합물류 게이트 1,0,2026-03-30 01:46:03,02384,자곡사거리,0,10,2440.00,USR_001,F,1983,ST-2605,ST-1364,일반자전거,0,0,540
SPB-61623,2026-03-30 01:44:29,01403,중화빌딩 앞 (동부시장),0,2026-03-30 01:46:06,01404,동일로 지하차도,0,1,374.86,USR_001,,1991,ST-566,ST-599,일반자전거,0,0,541
SPB-63461,2026-03-30 01:40:35,01297,석촌호수교차로(동호 팔각정 앞),0,2026-03-30 01:46:09,05768,방이삼거리,0,5,514.00,USR_001,M,1965,ST-1586,ST-3214,일반자전거,0,0,542
SPB-30250,2026-03-30 01:42:27,03881,신자초교입구 교차로,0,2026-03-30 01:46:10,03504,원일교회,0,3,573.11,USR_001,M,2004,ST-2865,ST-987,일반자전거,0,0,543
SPB-65772,2026-03-30 01:33:56,02198,사랑의병원,0,2026-03-30 01:46:15,02198,사랑의병원,0,12,1187.15,USR_001,M,1968,ST-2382,ST-2382,일반자전거,0,0,544
SPB-43769,2026-03-30 01:30:47,01650,중계근린공원내,0,2026-03-30 01:46:22,05341,공릉동효성아파트 앞,0,15,2506.35,USR_001,M,2007,ST-1118,ST-3357,일반자전거,0,0,545
SPB-38810,2026-03-30 01:35:46,00431,청계천 영도교,0,2026-03-30 01:46:29,04140,신설동역 4번출구,0,11,877.83,USR_003,,,ST-1440,ST-3333,일반자전거,0,0,546
SPB-69072,2026-03-30 01:39:47,03516,구의아리수정수센터앞,0,2026-03-30 01:46:31,00500,어린이대공원역 3번출구 앞,0,6,1761.88,USR_001,M,1998,ST-1271,ST-97,일반자전거,0,0,547
SPB-72582,2026-03-30 01:42:04,01050,둔촌역 3번 출입구,0,2026-03-30 01:46:32,01020,강동경찰서,0,4,838.50,USR_001,M,2002,ST-1420,ST-503,일반자전거,0,0,548
SPB-33583,2026-03-30 01:03:28,00736,오솔길공원,0,2026-03-30 01:46:36,00736,오솔길공원,0,43,2221.77,USR_001,,1990,ST-1007,ST-1007,일반자전거,0,0,549
SPB-40175,2026-03-30 01:03:33,00736,오솔길공원,0,2026-03-30 01:46:38,00736,오솔길공원,0,43,7610.68,USR_001,M,1993,ST-1007,ST-1007,일반자전거,0,0,550
SPB-41023,2026-03-30 01:45:32,03894,노룬산시장 앞,0,2026-03-30 01:46:39,03894,노룬산시장 앞,0,1,0.00,USR_001,M,1983,ST-3309,ST-3309,일반자전거,0,0,551
SPB-30455,2026-03-30 01:42:02,01050,둔촌역 3번 출입구,0,2026-03-30 01:46:48,01020,강동경찰서,0,4,846.57,USR_001,M,2004,ST-1420,ST-503,일반자전거,0,0,552
SPB-52103,2026-03-30 01:39:48,00250,대림아파트 사거리,0,2026-03-30 01:46:53,00225,앙카라공원 앞,0,7,1135.88,USR_001,,1970,ST-298,ST-71,일반자전거,0,0,553
SPB-65284,2026-03-30 01:29:20,00564,금호역 3번출구,0,2026-03-30 01:46:56,04793,동대문역사문화공원역 5번출구,0,17,2197.55,USR_001,M,1964,ST-365,ST-2626,일반자전거,0,0,554
SPB-46318,2026-03-30 01:34:22,01153,"발산역 1번, 9번 인근 대여소",0,2026-03-30 01:46:57,05070,마곡13단지힐스테이트마스터 후문(1320동 앞),0,12,1672.55,USR_001,,1992,ST-1065,ST-2965,일반자전거,0,0,555
SPB-62616,2026-03-30 01:14:23,00521,왕십리역 11번 출구 앞,0,2026-03-30 01:47:10,00536,행당역 2번출구 앞,0,32,2051.13,USR_001,F,2005,ST-237,ST-248,일반자전거,0,0,556
SPB-40731,2026-03-30 01:07:52,05865,더리브오피스텔 앞,0,2026-03-30 01:47:13,01937,한진아파트 입구,0,39,7229.47,USR_001,F,1988,ST-3204,ST-679,일반자전거,0,0,557
SPB-71223,2026-03-30 01:16:27,00521,왕십리역 11번 출구 앞,0,2026-03-30 01:47:20,00536,행당역 2번출구 앞,0,30,2140.72,USR_001,F,2004,ST-237,ST-248,일반자전거,0,0,558
SPB-52707,2026-03-30 01:30:22,00933,역촌종합시장 버스정류장(예일여고 방면),0,2026-03-30 01:47:21,00989,신응교(가좌로) 앞,0,16,2499.67,USR_001,M,1996,ST-481,ST-2257,일반자전거,0,0,559
SPB-63920,2026-03-30 01:28:23,04510,신정네거리역 교차로,0,2026-03-30 01:47:22,01931,개봉역2번출구 A,0,18,3472.68,USR_001,M,1979,ST-2762,ST-920,일반자전거,0,0,560
SPB-54416,2026-03-30 01:05:34,00184,망원우체국사거리 인근,0,2026-03-30 01:47:23,04685,DMC역 5번 출구(수색역 방향),0,41,2305.08,USR_001,M,2006,ST-342,ST-3095,일반자전거,0,0,561
SPB-51539,2026-03-30 01:45:14,01346,길음8골어린이공원 옆,0,2026-03-30 01:47:28,01348,성북제일새마을금고 본점 앞,0,2,345.02,USR_001,,1999,ST-1210,ST-1212,일반자전거,0,0,562
SPB-50520,2026-03-30 01:32:48,01445,용마지구대 A,0,2026-03-30 01:47:30,01425,신성미소지움아파트,0,14,2002.08,USR_001,M,1996,ST-1096,ST-589,일반자전거,0,0,563
SPB-46133,2026-03-30 01:38:58,00765,오목교역 3번출구,0,2026-03-30 01:47:31,00768,목동5단지아파트 501동,0,8,1200.90,USR_001,F,2004,ST-1731,ST-1994,일반자전거,0,0,564
SPB-71406,2026-03-30 01:35:12,00773,"염창역 3, 4번 출구 사이",0,2026-03-30 01:47:36,00754,목동1단지아파트 118동 앞,0,12,1761.23,USR_001,M,2003,ST-1999,ST-1495,일반자전거,0,0,565
SPB-71810,2026-03-30 01:25:08,02641,송파역 4번출구,0,2026-03-30 01:47:40,04864,송파사거리,0,22,3992.14,USR_001,M,2002,ST-1793,ST-2796,일반자전거,0,0,566
SPB-73945,2026-03-30 01:41:45,04547,목동역 2번 출구,0,2026-03-30 01:47:41,00735,영도초등학교,0,5,1285.27,USR_001,M,1977,ST-3304,ST-1006,일반자전거,0,0,567
SPB-54128,2026-03-30 01:02:44,01716,창동역 1번출구 건너편,0,2026-03-30 01:47:42,01663,동해문화예술관앞,0,44,7462.41,USR_001,M,2003,ST-1132,ST-1280,일반자전거,0,0,568
SPB-74426,2026-03-30 01:11:33,03789,염창나들목,0,2026-03-30 01:47:48,00796,목동아파트 14단지 B상가 앞,0,36,5453.91,USR_001,,1999,ST-2494,ST-2397,일반자전거,0,0,569
SPB-30227,2026-03-30 01:36:38,03814,난곡사거리,0,2026-03-30 01:47:50,02127,난곡종점,0,11,1926.87,USR_001,M,2004,ST-2873,ST-707,일반자전거,0,0,570
SPB-36845,2026-03-30 01:34:02,01552,강북구청사거리,0,2026-03-30 01:47:59,01568,419민주묘지 입구사거리,0,13,1533.19,USR_001,F,1981,ST-2125,ST-2136,일반자전거,0,0,571
SPB-74571,2026-03-30 01:36:29,03814,난곡사거리,0,2026-03-30 01:48:04,02127,난곡종점,0,11,2138.28,USR_001,,,ST-2873,ST-707,일반자전거,0,0,572
SPB-32200,2026-03-30 01:29:35,05853,여의도역2번출구 앞,0,2026-03-30 01:48:06,05872,서경팰리스 앞,0,18,2644.17,USR_001,M,1981,ST-3061,ST-3283,일반자전거,0,0,573
SPB-42446,2026-03-30 01:19:31,04598,오목교 동측 지하보도,0,2026-03-30 01:48:07,04558,대영중고 후문,0,28,4955.82,USR_001,,1998,ST-2958,ST-2809,일반자전거,0,0,574
SPB-31340,2026-03-30 01:37:50,00542,강변역 4번출구 뒤,0,2026-03-30 01:48:12,00542,강변역 4번출구 뒤,0,10,66.73,USR_001,M,,ST-254,ST-254,일반자전거,0,0,575
SPB-66448,2026-03-30 01:29:41,04906,섬유센터 앞,0,2026-03-30 01:48:14,03641,대청역,0,18,2954.43,USR_001,M,2000,ST-3077,ST-2867,일반자전거,0,0,576
SPB-41421,2026-03-30 01:28:31,00533,금남시장 교차로,0,2026-03-30 01:48:18,04367,kt 행당빌딩 앞,0,19,3269.09,USR_001,M,1997,ST-245,ST-2787,일반자전거,0,0,577
SPB-63346,2026-03-30 01:30:19,00533,금남시장 교차로,0,2026-03-30 01:48:20,04367,kt 행당빌딩 앞,0,18,2426.12,USR_001,M,1997,ST-245,ST-2787,일반자전거,0,0,578
SPB-73505,2026-03-30 01:24:37,04029,청소년수련관 후문,0,2026-03-30 01:48:29,01625,상계역 3번출구,0,23,3238.62,USR_001,,1998,ST-2718,ST-914,일반자전거,0,0,579
SPB-55454,2026-03-30 01:36:28,00458,광화문역 5번출구,0,2026-03-30 01:48:30,04721,통인시장 정자,0,12,1645.26,USR_001,M,1992,ST-1611,ST-3354,일반자전거,0,0,580
SPB-72154,2026-03-30 01:38:51,00815,LIG강촌아파트 103동앞,0,2026-03-30 01:48:30,00822,이촌1동 마을공원,0,9,1296.61,USR_001,M,1962,ST-335,ST-440,일반자전거,0,0,581
SPB-32418,2026-03-30 01:39:18,01340,광운초등학교 앞,0,2026-03-30 01:48:31,01332,석계역 5번출구 건너편,0,9,1143.99,USR_001,M,2006,ST-1204,ST-578,일반자전거,0,0,582
SPB-67600,2026-03-30 01:46:13,00497,합정동주민센터 앞,0,2026-03-30 01:48:33,00103,망원역 2번출구 앞,0,2,461.62,USR_001,M,1985,ST-2156,ST-5,일반자전거,0,0,583
SPB-43980,2026-03-30 01:35:04,02173,당곡사거리,0,2026-03-30 01:48:33,02105,미성동 신림체육센터,0,13,2176.42,USR_001,M,1999,ST-1268,ST-704,일반자전거,0,0,584
SPB-50499,2026-03-30 01:07:14,04761,중부경찰서앞사거리 건너편,0,2026-03-30 01:48:34,03415,동대문역6번출구,0,41,3082.17,USR_001,F,2000,ST-2516,ST-1812,일반자전거,0,0,585
SPB-43320,2026-03-30 01:17:23,00819,선린인터넷 고등학교,0,2026-03-30 01:48:46,00426,서울신용보증재단,0,31,3825.87,USR_001,,1997,ST-438,ST-992,일반자전거,0,0,586
SPB-66569,2026-03-30 01:39:30,01414,사가정역 2번출구,0,2026-03-30 01:48:49,01411,상봉시장앞 교차로 한성빌딩 앞,0,9,1533.74,USR_001,M,1983,ST-849,ST-912,일반자전거,0,0,587
SPB-71482,2026-03-30 01:36:45,01414,사가정역 2번출구,0,2026-03-30 01:48:51,04803,상봉2동 주민센터 앞,0,12,1658.11,USR_001,F,1983,ST-849,ST-2629,일반자전거,0,0,588
SPB-69635,2026-03-30 01:23:05,00853,용산역 맞은편,0,2026-03-30 01:49:00,02027,중앙대학교 정문 1,0,25,3699.97,USR_001,F,1999,ST-2177,ST-693,일반자전거,0,0,589
SPB-74512,2026-03-30 01:34:23,00493,홍대입구역 6번출구,0,2026-03-30 01:49:03,00153,성산2교 사거리,0,14,1977.19,USR_001,,1987,ST-2152,ST-210,일반자전거,0,0,590
SPB-54170,2026-03-30 01:21:28,03432,종로2가 사거리,0,2026-03-30 01:49:09,04145,청량리동 주민센터,0,27,5882.16,USR_001,F,1989,ST-1829,ST-3362,일반자전거,0,0,591
SPB-33858,2026-03-30 01:11:46,02611,송파지역자활센터 뒤,0,2026-03-30 01:49:11,01001,광진교 남단 사거리(천호공원 방면),0,37,1968.42,USR_001,M,1990,ST-1684,ST-485,일반자전거,0,0,592
SPB-55350,2026-03-30 01:39:37,04025,한천교 동편,0,2026-03-30 01:49:14,01610,화랑대역 2번출구 앞,0,9,1724.64,USR_001,M,1965,ST-2715,ST-603,일반자전거,0,0,593
SPB-51622,2026-03-30 01:39:04,00131,증산2교,0,2026-03-30 01:49:22,00984,상신초등학교앞 버스정류장,0,10,1296.27,USR_001,,2000,ST-33,ST-2252,일반자전거,0,0,594
SPB-37733,2026-03-30 01:02:45,00442,서울역 서부,0,2026-03-30 01:49:22,02058,동작경찰서,0,46,6852.53,USR_001,M,2004,ST-1768,ST-1150,일반자전거,0,0,595
SPB-57530,2026-03-30 01:17:50,01158,가양역 8번출구,0,2026-03-30 01:49:23,00719,홍익병원앞 교차로,0,31,4129.16,USR_001,M,1990,ST-1249,ST-431,일반자전거,0,0,596
SPB-50154,2026-03-30 01:05:13,01751,창원초등학교 교차로,0,2026-03-30 01:49:25,05326,대진고교앞 교차로,0,44,4183.69,USR_001,,2001,ST-2096,ST-3262,일반자전거,0,0,597
SPB-53889,2026-03-30 01:38:21,01286,위례중앙푸르지오 1단지 앞,0,2026-03-30 01:49:26,05766,북위례1,0,11,2088.45,USR_001,,1997,ST-1417,ST-3190,일반자전거,0,0,598
SPB-66371,2026-03-30 01:17:56,01158,가양역 8번출구,0,2026-03-30 01:49:45,01140,목동사거리 버스정류장,0,31,4232.50,USR_001,,1992,ST-1249,ST-534,일반자전거,0,0,599
SPB-51086,2026-03-30 01:46:26,02744,강서세무서 앞,0,2026-03-30 01:49:52,01111,마곡엠밸리6_7단지 마곡중학교,0,3,350.41,USR_001,F,2010,ST-2411,ST-512,일반자전거,0,0,600
SPB-48997,2026-03-30 01:44:50,04657,본 서부병원 교차로 사거리,0,2026-03-30 01:49:57,00956,응암시장교차로,0,5,768.36,USR_001,F,1998,ST-2775,ST-1331,일반자전거,0,0,601
SPB-67101,2026-03-30 01:44:04,00740,으뜸공원,0,2026-03-30 01:50:08,04517,성보하이드로빌딩,0,6,835.61,USR_001,M,1963,ST-1011,ST-2767,일반자전거,0,0,602
SPB-34078,2026-03-30 01:09:03,02127,난곡종점,0,2026-03-30 01:50:10,03219,영등포역 1번출구,0,41,5631.57,USR_003,,1980,ST-707,ST-1990,일반자전거,0,0,603
SPB-67650,2026-03-30 01:44:37,01601,석계역 문화광장 내 자전거 보관소,0,2026-03-30 01:50:25,01663,동해문화예술관앞,0,5,845.85,USR_001,,1998,ST-600,ST-1280,일반자전거,0,0,604
SPB-85022,2026-03-30 01:22:59,05153,한강버스 뚝섬 선착장,99,2026-03-30 01:50:25,02613,잠실나들목,99,27,4143.82,USR_001,M,2003,ST-3390,ST-1705,새싹자전거,0,0,605
SPB-44404,2026-03-30 01:38:07,01336,성북3교 위,0,2026-03-30 01:50:26,01302,한성대입구역6번출구 뒤,0,12,757.01,USR_001,,2001,ST-1200,ST-825,일반자전거,0,0,606
SPB-46117,2026-03-30 01:39:24,01336,성북3교 위,0,2026-03-30 01:50:29,01302,한성대입구역6번출구 뒤,0,11,558.99,USR_001,M,2001,ST-1200,ST-825,일반자전거,0,0,607
SPB-64969,2026-03-30 01:36:57,03421,혜화역 1번출구,0,2026-03-30 01:50:30,01337,돈암성당 옆,0,13,1532.63,USR_001,M,2000,ST-1818,ST-1201,일반자전거,0,0,608
SPB-58003,2026-03-30 01:43:14,01431,중랑구청 사거리,0,2026-03-30 01:50:45,04835,망우동 본죽 앞,0,7,1330.00,USR_001,M,1987,ST-856,ST-3006,일반자전거,0,0,609
SPB-47184,2026-03-30 01:45:19,00902,진관동 은빛초등학교,0,2026-03-30 01:50:48,00905,구파발역 2번출구,0,5,767.43,USR_001,F,2001,ST-450,ST-453,일반자전거,0,0,610
SPB-71222,2026-03-30 01:24:35,02175,신림동걷고싶은문화의거리입구,0,2026-03-30 01:50:48,00281,대림신동아아파트 앞,0,26,4747.66,USR_001,M,2003,ST-1270,ST-1540,일반자전거,0,0,611
SPB-65869,2026-03-30 01:45:48,01372,KEB은행 고대점,0,2026-03-30 01:50:50,01321,국민은행 종암동지점 앞,0,5,935.43,USR_001,M,1980,ST-1636,ST-655,일반자전거,0,0,612
SPB-39488,2026-03-30 01:46:52,01650,중계근린공원내,0,2026-03-30 01:50:52,01669,중계역 3번출구,0,4,506.06,USR_001,,1969,ST-1118,ST-1286,일반자전거,0,0,613
SPB-83262,2026-03-30 01:49:19,05886,신풍역 2번출구,99,2026-03-30 01:51:02,03212,신풍역 6번출구,99,1,280.00,USR_001,M,1983,ST-3359,ST-1983,새싹자전거,0,0,614
SPB-64436,2026-03-30 01:45:31,02531,멤피스아파트 앞,0,2026-03-30 01:51:07,02509,심산기념문화센터,0,5,876.01,USR_001,M,1967,ST-1916,ST-1655,일반자전거,0,0,615
SPB-72204,2026-03-30 01:08:57,00247,당산역 10번출구 앞,0,2026-03-30 01:51:09,05858,영등포역5번출구,0,42,3153.82,USR_003,,,ST-295,ST-3142,일반자전거,0,0,616
SPB-73950,2026-03-30 01:11:44,00247,당산역 10번출구 앞,0,2026-03-30 01:51:28,05858,영등포역5번출구,0,39,2896.35,USR_003,,2000,ST-295,ST-3142,일반자전거,0,0,617
SPB-73335,2026-03-30 01:10:40,01976,남구로역 5번 출입구 앞,0,2026-03-30 01:51:29,01136,등촌2파출소,0,40,8641.18,USR_001,,1972,ST-1238,ST-531,일반자전거,0,0,618
SPB-36533,2026-03-30 01:05:20,00247,당산역 10번출구 앞,0,2026-03-30 01:51:29,05858,영등포역5번출구,0,46,3682.19,USR_001,F,2005,ST-295,ST-3142,일반자전거,0,0,619
SPB-60932,2026-03-30 01:03:48,00103,망원역 2번출구 앞,0,2026-03-30 01:51:39,00147,마포역 4번출구 뒤,0,47,7305.87,USR_001,M,2003,ST-5,ST-205,일반자전거,0,0,620
SPB-70225,2026-03-30 01:04:40,00103,망원역 2번출구 앞,0,2026-03-30 01:51:39,00147,마포역 4번출구 뒤,0,46,5699.86,USR_001,M,2001,ST-5,ST-205,일반자전거,0,0,621
SPB-71515,2026-03-30 01:47:37,01531,미아사거리 1번 출구,0,2026-03-30 01:51:45,03703,삼양입구사거리,0,4,509.87,USR_001,M,2001,ST-1105,ST-2458,일반자전거,0,0,622
SPB-69522,2026-03-30 01:47:45,00670,삼육서울병원 버스정류장,0,2026-03-30 01:51:47,04104,외대앞역 교차로,0,4,536.81,USR_001,M,2002,ST-2270,ST-2498,일반자전거,0,0,623
SPB-58702,2026-03-30 01:08:57,00247,당산역 10번출구 앞,0,2026-03-30 01:51:53,05858,영등포역5번출구,0,42,3025.06,USR_003,,2001,ST-295,ST-3142,일반자전거,0,0,624
SPB-45406,2026-03-30 01:39:52,01869,롯데캐슬골드파크3차 301동 앞,0,2026-03-30 01:52:12,03987,LG전자가산A와 가산테라타워 사이,0,12,1976.95,USR_001,M,1996,ST-1940,ST-3219,일반자전거,0,0,625
SPB-56910,2026-03-30 01:46:40,00965,서울특별시 은평병원,0,2026-03-30 01:52:18,00956,응암시장교차로,0,5,500.00,USR_001,,1965,ST-1486,ST-1331,일반자전거,0,0,626
SPB-71880,2026-03-30 01:41:58,01462,동부시장 북문 앞,0,2026-03-30 01:52:19,01464,중화역 4번출구,0,10,1292.06,USR_001,M,2004,ST-2283,ST-2285,일반자전거,0,0,627
SPB-74119,2026-03-30 01:50:23,00244,영등포삼환아파트 앞,0,2026-03-30 01:52:24,03202,당산롯데캐슬프레스티지,0,2,88.18,USR_001,M,1995,ST-293,ST-1973,일반자전거,0,0,628
SPB-46463,2026-03-30 01:38:48,01458,상봉터미널2,0,2026-03-30 01:52:26,04812,묵동 이마트 앞,0,13,1571.03,USR_001,M,2000,ST-1451,ST-2635,일반자전거,0,0,629
SPB-64768,2026-03-30 01:35:34,04542,월정초 사거리,0,2026-03-30 01:52:27,00712,강월초교입구 사거리,0,16,2549.92,USR_001,F,1963,ST-3146,ST-319,일반자전거,0,0,630
SPB-68907,2026-03-30 01:44:12,03508,화양사거리,0,2026-03-30 01:52:35,03506,영동대교 북단,0,8,1550.00,USR_001,F,1991,ST-1193,ST-1191,일반자전거,0,0,631
SPB-58955,2026-03-30 01:32:12,00539,군자교교차로,0,2026-03-30 01:52:37,04136,롯데캐슬SKY-L65 D동 앞,0,20,3717.63,USR_001,,2003,ST-252,ST-3286,일반자전거,0,0,632
SPB-32271,2026-03-30 01:46:02,00592,건국대학교 학생회관,0,2026-03-30 01:52:37,00501,광진문화예술회관 앞,0,6,925.45,USR_001,,2001,ST-974,ST-98,일반자전거,0,0,633
SPB-72396,2026-03-30 01:40:23,00963,불광롯데캐슬아파트 앞,0,2026-03-30 01:52:47,00933,역촌종합시장 버스정류장(예일여고 방면),0,12,2147.07,USR_001,F,2002,ST-1484,ST-481,일반자전거,0,0,634
SPB-73875,2026-03-30 01:45:07,05784,한강버스 잠실 선착장,0,2026-03-30 01:52:47,04859,잠실나루 나들목,0,7,1572.18,USR_001,M,1994,ST-3391,ST-2609,일반자전거,0,0,635
SPB-44620,2026-03-30 01:46:07,04054,창동한신아파트 버스정류소,0,2026-03-30 01:52:51,01752,창동 주공 4단지 입구 옆,0,6,1446.00,USR_001,M,2003,ST-2722,ST-2097,일반자전거,0,0,636
SPB-50380,2026-03-30 01:46:17,04054,창동한신아파트 버스정류소,0,2026-03-30 01:52:53,01752,창동 주공 4단지 입구 옆,0,6,1269.26,USR_001,M,1972,ST-2722,ST-2097,일반자전거,0,0,637
SPB-53486,2026-03-30 01:18:27,04347,논현지하보도,0,2026-03-30 01:53:04,04304,서울고앞,0,34,4605.15,USR_001,F,1997,ST-3332,ST-2656,일반자전거,0,0,638
SPB-38163,2026-03-30 01:47:24,04594,양평교 영등포대여소,0,2026-03-30 01:53:04,00268,그랜드컨벤션센터 앞,0,5,767.34,USR_001,M,1969,ST-2920,ST-422,일반자전거,0,0,639
SPB-43591,2026-03-30 01:21:09,04625,용산공원갤러리앞,0,2026-03-30 01:53:08,00849,삼각지 자이아파트,0,31,4214.13,USR_001,M,1997,ST-2469,ST-2173,일반자전거,0,0,640
SPB-57439,2026-03-30 01:50:01,04140,신설동역 4번출구,0,2026-03-30 01:53:10,00614,용두동 사거리,0,3,318.13,USR_001,M,1971,ST-3333,ST-273,일반자전거,0,0,641
SPB-74556,2026-03-30 01:51:02,01017,둔촌고교입구 교차로(길동주민센터 방면),0,2026-03-30 01:53:13,01048,둔촌어린이공원,0,2,576.83,USR_001,,2003,ST-501,ST-1370,일반자전거,0,0,642
SPB-56192,2026-03-30 01:36:02,01118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),0,2026-03-30 01:53:16,01140,목동사거리 버스정류장,0,17,2840.00,USR_001,M,1986,ST-516,ST-534,일반자전거,0,0,643
SPB-72709,2026-03-30 01:39:41,03553,마장역3번출구,0,2026-03-30 01:53:31,00583,청계천 생태교실 앞,0,13,1755.60,USR_001,F,1993,ST-2335,ST-376,일반자전거,0,0,644
SPB-68148,2026-03-30 01:46:14,00302,경복궁역 6번출구 뒤,0,2026-03-30 01:53:36,00385,종각역 5번출구,0,7,1074.10,USR_001,M,1995,ST-118,ST-336,일반자전거,0,0,645
